groupement_siren,adhesion_siren
247400690,200075372
247400690,257400085
247400690,257400150
247400690,257401281
247400690,257401620
247400690,257401729
247400690,257402081
247400690,257402636
247400690,989160122
247400724,200024016
247400724,200031268
247400724,200036440
247400724,200075372
247400724,247400401
247400724,257400085
247400724,257400150
247400724,257401620
247400724,257401943
247400724,257402396
247400724,257402651
247400724,989160122
247400740,200075422
247400740,200081073
247400740,200091395
247400740,247400013
247400740,257302141
247400740,257302208
247400740,257302497
247400740,257400085
247400740,257400150
247400740,257400325
247400740,257400762
247400740,257400788
247400740,257401026
247400740,257402453
247400740,257402644
247400740,989160122
247400773,200035061
247400773,247400013
247400773,257302208
247400773,257400085
247400773,257402644
247400773,989160122
247400799,257400150
247600125,257603639
247600505,200004000
247600505,200045060
247600505,200052967
247600505,200072866
247600505,257600528
247600505,257603894
247600505,257604405
247600505,257604561
247600505,257604645
247600588,200022507
247600588,200049427
247600588,200080612
247600588,200080620
247600588,200090983
247600588,200094696
247600588,200102416
247600588,257604603
247600588,258001924
247600588,258004365
247600604,200045060
247600604,200049591
247600604,200075034
247600604,257604165
247600604,257604603
247600604,257604785
247600620,200045060
247600620,200049609
247600620,200049997
247600620,200052488
247600620,200074359
247600620,200096519
247600620,257602847
247600620,257604405
247600620,257604504
247600620,257604538
247600620,257604710
247600620,257604736
247600620,257604801
247600646,200045060
247600646,200046126
247600646,200046142
247600646,200046159
247600646,200052488
247600646,200074359
247600646,200096519
247600646,257602904
247600646,257603894
247600646,257604371
247600646,257604504
247600646,257604801
247600729,200026862
247600729,200045060
247600729,200049617
247600729,200075034
247600729,200090983
247600729,257601468
247600729,257603530
247600729,257604579
247600729,257604603
247600786,200005916
247600786,200006096
247600786,200026862
247600786,200027126
247600786,200045060
247600786,200049617
247600786,200052488
247600786,200075018
247600786,200075034
247600786,200090983
247600786,257601468
247600786,257603514
247600786,257603530
247600786,257603894
247600786,257604371
247600786,257604579
247700032,200036481
247700032,200081495
247700032,200087005
247700032,257701177
247700032,257701433
247700032,257701441
247700032,257701615
247700032,257701698
247700032,257701748
247700032,257703389
247700032,257703413
247700032,257703611
247700032,257703827
247700032,257703942
247700032,257704445
247700057,200006724
247700057,200036481
247700057,200072908
247700057,200078046
247700057,200086676
247700057,257500017
247700057,257703546
247700057,257703793
247700057,257705277
247700057,257705954
247700057,259100857
247700057,259102242
247700057,259102564
247700065,200036481
247700065,200077501
247700065,200087112
247700065,200091643
247700065,257700203
247700065,257700690
247700065,257701391
247700065,257701656
247700065,257704395
247700107,200036481
247700107,200078046
247700107,200078137
247700107,200087005
247700107,200094209
247700107,257700088
247700107,257700518
247700107,257701474
247700107,257701540
247700107,257701615
247700107,257701748
247700107,257704445
247700107,257705269
247700255,257702266
247700339,200036481
247700339,200078038
247700339,200087831
247700339,200091643
247700339,200092609
247700339,257701557
247700339,257703520
247700339,257704098
247700339,257704106
247700339,257704916
247700339,257705103
247700339,259100857
247700594,200002681
247700594,200020675
247700594,200036481
247700594,200048569
247700594,200095909
247700594,257701631
247700594,257703546
247700594,257704106
247700594,257704536
247700594,257705103
247700594,257705376
247700594,259100857
247700594,259400489
247700644,200036481
247700644,200081289
247700644,200088045
247700644,257701888
247700644,257703546
247700644,257703769
247700644,257704486
247700644,257705947
247700644,259100857
247700644,259102705
247700701,200036481
247700701,200078046
247700701,200081859
247700701,257701748
247700701,257704643
247700701,257704825
247700701,257704890
247700701,257705293
247700701,257705806
247700701,259100857
247800550,200004588
247800550,200033942
247800550,200037257
247800550,200038578
247800550,200038719
247800550,200039139
247800550,200044725
247800550,200047603
247800550,200052942
247800550,200062248
247800550,200089969
247800550,247800469
247800550,252801741
247800550,257800300
247800550,257800375
247800550,257802546
247800584,200005874
247800584,200045029
247800584,200059525
247800584,200089316
247800584,200093607
247800584,257500017
247800584,257800227
247800584,257800375
247800584,257800656
247800584,257802041
247800584,259100170
247800618,200045029
247800618,200062248
247800618,200080745
247800618,200089316
247800618,257800300
247800618,257800375
247800618,257802041
247800618,257802298
247800618,257802546
247900285,257901116
247900640,257900613
247900640,257901850
247900798,200049104
247900798,200058352
247900798,200072197
247900798,200080133
247900798,200080844
247900798,200080851
247900798,200081735
247900798,200086320
247900798,200088128
247900798,200091049
247900798,200097863
247900798,200098572
247900798,257902130
247900798,257902296
247900798,257902403
248000499,200013696
248000499,200062214
248000499,200078178
248000499,200082063
248000499,200092153
248000499,200094696
248000499,200099711
248000499,258000975
248000499,258004365
248000499,258004688
248000499,927495382
248000531,200013696
248000531,200023505
248000531,200082063
248000531,200090280
248000531,200093805
248000531,258004076
248000531,258004365
248000531,258004506
248000531,258004688
248000531,258004795
248000747,200013696
248000747,200023505
248000747,200078178
248000747,200082063
248000747,200094696
248000747,256203886
248000747,256203902
248000747,258004365
248000747,258004506
248000747,258004688
248100091,258101427
248100158,200003184
248100158,200053544
248100158,251100913
248100158,253100572
248100158,253101828
248100158,258100544
248100158,258101039
248100158,258101963
248100158,258102169
248100281,258101427
248100299,258101856
248100430,200003184
248100430,200092252
248100430,200092286
248100430,200092294
248100430,200092302
248100430,258100544
248100430,258101815
248100430,258101963
248100430,258102086
248100430,258102169
248100497,200002517
248100497,200035483
248100497,200049161
248100497,200073807
248100497,200085215
248100497,200091072
248100497,251201430
248100497,258102441
248100554,251200861
248100737,200002517
248100737,200084507
248100737,200091692
248100737,200100568
248100737,253102446
248100737,258100932
248100737,258100940
248100737,258101369
248100737,258101476
248100737,258101963
248100737,258102458
248100745,200003184
248100745,258100544
248100745,258101963
248100745,258102169
248100745,258102342
248200016,200039899
248200016,200060523
248200016,200061257
248200016,200088052
248200016,200090694
248200016,254701535
248200016,258200328
248200016,258200658
248200016,258200674
248200016,258201383
248200057,200049690
248200057,200061257
248200057,200103166
248200057,258200443
248200057,258201367
248200057,258201409
248200065,200039899
248200065,200060523
248200065,200061257
248200065,200079960
248200065,200090694
248200065,258200013
248200065,258200658
248200065,258201292
248200065,258201383
248200099,200002517
248200099,200008167
248200099,200089126
248200099,200090587
248200099,200093045
248200099,200093060
248200099,200103166
248200099,258200765
248200099,258201029
248200099,258201151
248200099,258201391
248200099,933694895
248200107,200049690
248200107,200061257
248200107,200073799
248200107,200103166
248200107,251201430
248200107,258201367
248200107,258201409
248300394,200031623
248300394,200033702
248300394,200046795
248300394,200079564
248300394,258300953
248300394,258302843
248300410,200031623
248300410,200033702
248300410,200046795
248300410,200088458
248300410,258300953
248300410,258302785
248300410,258302843
248300493,200033702
248300493,200047611
248300493,200050706
248300493,200081792
248300493,200093383
248300493,250401072
248300493,250601879
248300493,258301381
248300493,258302496
248300543,200007789
248300543,200034999
248300543,200046795
248300543,200050706
248300543,200079564
248300543,200088458
248300543,200100006
248300543,250601879
248300543,258300953
248300543,258301142
248300543,258302744
248300543,258302843
248300550,200033702
248300550,200046795
248300550,200046944
248300550,200047611
248300550,258302637
248300550,258302744
248300550,258302876
248400053,200044402
248400053,200044824
248400053,200075737
248400053,200092161
248400053,258400019
248400053,258401439
248400053,258401447
248400053,258403054
248400053,258403195
248400160,200035913
248400160,200044402
248400160,200078624
248400160,200091718
248400160,258401249
248400160,258401868
248400160,258402007
248400160,258403153
248400236,200035913
248400236,200044402
248400236,200091718
248400236,258401272
248400236,258401447
248400236,258401611
248400236,258402007
248400236,258402890
248400236,258403047
248400236,258403054
248400236,258403153
248400251,200001675
248400251,200044824
248400251,200044873
248400251,251301099
248400251,253000152
248400251,253001325
248400251,253003065
248400251,258400134
248400251,258400654
248400251,258401447
248400251,258401611
248400251,258402304
248400251,258402452
248400251,258402890
248400251,258402965
248400251,258403047
248400251,258403104
248400251,258403153
248400285,200007284
248400285,200078863
248400285,200079952
248400285,258400472
248400285,258402304
248400285,258402346
248400285,258403179
248400293,200044402
248400293,200044873
248400293,200075737
248400293,258400134
248400293,258401439
248400293,258401447
248400293,258402452
248400293,258403054
248400293,258403153
248400319,200044824
248400319,200044873
248400319,258400134
248400319,258400472
248400319,258402585
248400319,258402890
248400319,258402965
